"card_id","img","position","nationality","event","league","team","weight","height","salary","overall","deking","hand_eye","passing","puck_control","slap_shot_accuracy","slap_shot_power","wrist_shot_accuracy","wrist_shot_power","acceleration","agility","balance","endurance","speed","discipline","off_awareness","def_awareness","faceoffs","shot_blocking","stick_checking","aggression","body_checking","durability","fighting_skill","strength","POS","player_id"
"da5fa705-23d3-45aa-b5bf-761f14b1f87a","da5fa705-23d3-45aa-b5bf-761f14b1f87a.jpg","RD","USA","BA","AHL","COL",77.9,185,0.6,76,80,70,71,70,64,84,66,84,86,82,80,76,86,80,68,71,60,81,78,80,78,85,65,80,"DEF",234
"4b9d06ab-b5c1-4e4d-afd6-101ea7495010","4b9d06ab-b5c1-4e4d-afd6-101ea7495010.jpg","LD","USA","BA","AHL","GR",94.7,191,0.7,77,81,78,80,83,75,78,74,80,82,82,78,81,85,76,78,74,46,71,75,76,71,79,46,74,"DEF",1444
"a4439a12-a78a-4ad6-8a89-6322c3a10bac","a4439a12-a78a-4ad6-8a89-6322c3a10bac.jpg","RD","USA","BA","AHL","GR",101,191,0.7,77,69,65,71,68,61,85,62,84,83,79,88,80,82,69,66,73,59,83,83,89,85,84,78,87,"DEF",839
"fe8e83c0-4324-4fb7-89fd-13d8a09611f5","fe8e83c0-4324-4fb7-89fd-13d8a09611f5.jpg","RD","USA","BA","AHL","HFD",82.9,180,0.7,77,75,70,75,74,70,82,71,81,85,81,79,75,85,75,72,75,55,80,78,79,78,80,60,80,"DEF",264
"ed5d61a8-3536-40a6-8430-6c5b57224563","ed5d61a8-3536-40a6-8430-6c5b57224563.jpg","LD","USA","BA","AHL","HFD",92.4,191,0.7,77,75,73,75,74,71,82,73,81,81,78,80,76,82,70,70,75,50,80,78,79,79,80,65,79,"DEF",331
"77da2f9a-a4f8-46ca-b281-499f34119833","77da2f9a-a4f8-46ca-b281-499f34119833.jpg","RD","USA","BA","AHL","HFD",95.1,188,0.7,77,76,76,77,77,74,81,76,81,84,80,77,78,84,75,75,73,45,76,80,75,75,80,65,79,"DEF",1420
"66e8ea94-d5e5-4aed-84ea-f084f7c4fa72","66e8ea94-d5e5-4aed-84ea-f084f7c4fa72.jpg","RD","USA","BA","AHL","HFD",89.7,185,0.6,76,77,69,75,74,67,85,69,85,88,85,69,80,88,76,73,76,51,73,75,71,81,86,61,69,"DEF",262
"dacbb998-262a-406a-8bc1-b8f353c2c232","dacbb998-262a-406a-8bc1-b8f353c2c232.jpg","RD","USA","BA","AHL","HFD",87,188,0.6,76,74,75,73,76,76,79,76,79,79,76,77,79,83,75,69,75,51,69,75,77,75,80,51,76,"DEF",1381
"89a3a1f8-b26c-49e7-b06b-523b7151a7cf","89a3a1f8-b26c-49e7-b06b-523b7151a7cf.jpg","LD","USA","BA","AHL","HFD",90.6,185,0.5,75,69,66,67,67,62,84,62,84,84,80,84,78,85,79,61,72,59,82,82,83,81,84,79,84,"DEF",136
"63b2b569-b33a-45da-a8c9-6be11a4ab65e","63b2b569-b33a-45da-a8c9-6be11a4ab65e.jpg","LD","USA","BA","AHL","SA",87.9,185,0.7,77,72,70,70,69,66,84,66,84,84,80,85,78,83,74,68,73,59,82,82,85,83,74,68,83,"DEF",670
"0c8f5976-cb45-4c63-928d-3c8eb4b1df54","0c8f5976-cb45-4c63-928d-3c8eb4b1df54.jpg","LD","USA","BA","AHL","SA",96.9,198,0.7,77,70,66,74,74,66,83,66,83,82,81,86,77,84,71,70,72,51,85,82,83,82,81,76,85,"DEF",722
"895a9d8d-518b-408a-b658-650a78e2e7b1","895a9d8d-518b-408a-b658-650a78e2e7b1.jpg","RD","USA","BA","AHL","SA",97.4,185,0.6,76,70,65,74,70,65,84,64,84,86,82,82,76,86,82,67,73,50,80,80,80,80,85,75,80,"DEF",769
"78f765dc-c623-4a5c-aab8-e96034467f0e","78f765dc-c623-4a5c-aab8-e96034467f0e.jpg","LD","USA","BA","AHL","HER",83.8,180,0.9,79,80,70,76,76,70,88,73,87,90,88,72,79,90,95,76,77,52,76,76,72,70,90,69,85,"DEF",1171
"d03da2d8-ea11-4d8a-a880-274433b47b94","d03da2d8-ea11-4d8a-a880-274433b47b94.jpg","LD","USA","BA","AHL","HER",82,183,0.8,78,77,73,73,73,71,88,70,88,90,85,73,78,89,92,70,79,55,79,79,73,71,90,70,85,"DEF",802
"52595adf-a03f-4ca3-b2c4-6a6d88d88f59","52595adf-a03f-4ca3-b2c4-6a6d88d88f59.jpg","LD","USA","BA","AHL","HER",85.2,178,0.6,76,76,70,74,71,66,81,67,81,83,79,79,76,83,81,69,72,56,79,79,78,77,76,68,79,"DEF",3
"b9214130-4d57-421f-8189-89ab6d131a36","b9214130-4d57-421f-8189-89ab6d131a36.jpg","RD","USA","BA","AHL","HER",89.2,180,0.5,75,76,70,71,71,64,82,66,82,82,78,81,76,82,80,67,72,56,79,79,83,80,81,56,81,"DEF",956
"4a9bd954-ed3f-4e50-842b-a8df3c65da81","4a9bd954-ed3f-4e50-842b-a8df3c65da81.jpg","LD","USA","BA","AHL","IA",86.1,185,0.7,77,80,75,77,78,74,82,75,82,86,82,79,74,86,70,73,69,55,79,77,79,78,80,65,79,"DEF",125
"8e409c68-c22e-4e29-8e89-2c1c40bfd772","8e409c68-c22e-4e29-8e89-2c1c40bfd772.jpg","LD","USA","BA","AHL","IA",82,183,0.6,76,76,70,73,73,68,82,70,82,82,79,80,75,85,76,68,73,51,81,80,81,80,81,73,81,"DEF",1052
"a3588dc6-7873-420c-a7fe-0ab5e86bdead","a3588dc6-7873-420c-a7fe-0ab5e86bdead.jpg","RD","USA","BA","AHL","IA",93.8,191,0.6,76,72,68,68,69,66,85,68,84,83,79,85,78,83,81,66,69,59,83,82,82,82,84,78,84,"DEF",1654
"4f62e3be-9c20-408b-8de2-9bd7bb9d404f","4f62e3be-9c20-408b-8de2-9bd7bb9d404f.jpg","LD","USA","BA","AHL","IA",87.9,191,0.6,76,70,65,68,66,61,85,63,85,85,80,87,73,85,75,64,70,50,83,83,86,84,85,70,86,"DEF",1634
"0bed6a27-a6be-420a-bc20-3d4f11865b52","0bed6a27-a6be-420a-bc20-3d4f11865b52.jpg","RD","USA","BA","AHL","LAV",92.9,188,0.6,76,69,67,67,67,62,86,63,86,83,79,86,78,83,74,65,74,49,85,83,84,82,84,79,86,"DEF",1148
"e9c1df46-8b9a-4da5-9aec-1b8eab22d836","e9c1df46-8b9a-4da5-9aec-1b8eab22d836.jpg","RD","USA","BA","AHL","LAV",90.6,188,0.6,76,71,68,71,71,63,83,67,83,85,81,83,80,84,79,65,71,59,82,81,81,79,84,68,82,"DEF",832
"8acf1052-e82d-4f9b-b1df-b2d89aeaf0f0","8acf1052-e82d-4f9b-b1df-b2d89aeaf0f0.jpg","RD","USA","BA","AHL","LAV",86.1,183,0.6,76,74,69,71,71,66,84,67,84,84,80,82,78,84,82,65,72,49,78,78,79,79,84,63,82,"DEF",1655
"9db3a53b-5eb5-41a8-88c3-7074ab22a386","9db3a53b-5eb5-41a8-88c3-7074ab22a386.jpg","LD","USA","BA","AHL","LV",92.9,193,0.6,76,78,78,80,76,77,78,76,77,83,77,75,75,74,79,79,78,49,72,78,75,74,79,48,73,"DEF",622
"90da4148-da40-42d7-894a-422bf9c14486","90da4148-da40-42d7-894a-422bf9c14486.jpg","LD","Russia","BA","NHL","ANA",90.6,185,0.7,77,76,73,80,79,72,78,73,77,82,78,78,75,82,71,74,74,51,79,77,77,77,76,62,78,"DEF",1257
"a762b69e-d924-4d45-a850-86ab5aa5d002","a762b69e-d924-4d45-a850-86ab5aa5d002.jpg","LD","Canada","BA","NHL","ANA",84.7,178,0.8,78,80,80,81,81,76,80,80,78,81,80,79,76,82,78,79,78,48,77,81,68,68,78,57,77,"DEF",1214
"5fd59af7-1fe3-4add-a0be-6be574de0c43","5fd59af7-1fe3-4add-a0be-6be574de0c43.jpg","RD","Czechia","BA","NHL","ANA",94.2,183,0.8,78,70,68,73,73,69,86,70,83,78,76,83,81,78,54,71,79,49,84,81,85,88,79,72,83,"DEF",1290
"27d6d277-12a8-4504-baec-c6afbbf0fd0e","27d6d277-12a8-4504-baec-c6afbbf0fd0e.jpg","LD","Sweden","FI","NHL","BOS",101.5,193,3,82,81,78,83,81,78,83,79,83,87,83,83,82,87,79,81,85,51,83,87,81,81,81,64,83,"DEF",600
"a1e94cd1-2b88-494e-bb15-c1db201ecab4","a1e94cd1-2b88-494e-bb15-c1db201ecab4.jpg","LD","Sweden","BA","NHL","BOS",101.5,193,1,80,79,76,81,79,76,81,77,81,85,81,81,78,85,77,79,83,49,81,85,79,79,79,62,81,"DEF",600
"363c3d0d-e9b0-469a-8509-90dc74f2721e","363c3d0d-e9b0-469a-8509-90dc74f2721e.jpg","LD","Russia","BA","NHL","BOS",112.3,198,0.9,79,70,70,75,75,69,84,70,83,81,78,85,83,84,65,75,82,50,81,83,83,85,80,77,86,"DEF",1192
"c97e6325-e05c-4426-ad2d-dae741616a11","c97e6325-e05c-4426-ad2d-dae741616a11.jpg","RD","Finland","BA","NHL","BOS",90.6,183,0.7,77,79,71,76,74,70,81,71,81,81,79,78,81,82,76,75,76,48,82,79,77,79,78,57,78,"DEF",611
"68e1adeb-3d40-4ef2-ad3e-179ad45e228c","68e1adeb-3d40-4ef2-ad3e-179ad45e228c.jpg","LD","Sweden","BA","NHL","BUF",92.4,191,5,84,83,81,88,88,81,84,80,84,85,83,82,81,84,75,88,87,50,85,88,80,83,80,62,83,"DEF",1300
"38b736e3-1e3f-415d-bc9a-427e9fd00c21","38b736e3-1e3f-415d-bc9a-427e9fd00c21.jpg","LD","Canada","BA","NHL","BUF",92.9,185,2,81,83,75,83,83,75,83,75,83,86,83,82,81,87,75,82,82,50,83,84,80,80,80,62,82,"DEF",159
"a34ba032-4976-4834-960c-62fc64e038d0","a34ba032-4976-4834-960c-62fc64e038d0.jpg","LD","Canada","BA","NHL","BUF",102.4,198,3,82,81,78,84,83,76,84,77,84,85,83,84,81,85,76,83,84,56,85,84,82,82,81,67,85,"DEF",1230
"795d44e1-96ea-4ccd-8530-0bd3853df537","795d44e1-96ea-4ccd-8530-0bd3853df537.jpg","LD","Canada","FI","NHL","TOR",101.9,185,5,84,83,80,88,86,79,85,80,84,86,84,85,85,86,86,86,84,56,86,87,81,81,81,62,85,"DEF",1140
"b6fef0f0-3aea-4049-8be1-e49f5022eaa4","b6fef0f0-3aea-4049-8be1-e49f5022eaa4.jpg","LD","Russia","FI","NHL","NYR",99.7,191,4,83,78,76,82,79,74,86,77,86,85,83,87,80,85,75,79,85,53,87,86,83,84,83,75,87,"DEF",1618
"6025c18f-e0f8-4af8-96d2-db7af21973be","6025c18f-e0f8-4af8-96d2-db7af21973be.jpg","RD","Canada","FI","NHL","PHI",83.8,180,2,81,86,81,85,84,79,85,80,84,87,86,79,79,86,81,82,79,51,81,81,78,78,71,59,80,"DEF",692
"75aac3e6-ea90-45c7-84b6-dfa34e9ecdb0","75aac3e6-ea90-45c7-84b6-dfa34e9ecdb0.jpg","RD","Canada","FI","NHL","LAK",95.1,191,0.9,79,75,72,77,75,70,84,72,83,83,79,81,81,83,80,73,80,50,82,82,79,80,80,64,83,"DEF",306
"1a044c5d-80c1-4d74-b03c-44462001511a","1a044c5d-80c1-4d74-b03c-44462001511a.jpg","RD","Sweden","BA","NHL","CGY",91.5,185,2,81,80,75,83,83,72,83,74,83,85,83,82,81,85,75,83,84,50,86,85,82,82,80,67,83,"DEF",1299
"ac9258f5-7e58-4525-b3fc-a5a4e33ad407","ac9258f5-7e58-4525-b3fc-a5a4e33ad407.jpg","LD","Canada","BA","NHL","CGY",93.3,183,2,81,80,75,82,81,75,82,75,82,84,82,82,81,87,75,80,84,50,84,84,80,82,80,61,82,"DEF",978
"6ff16412-d494-4095-9ca8-d071da268c1e","6ff16412-d494-4095-9ca8-d071da268c1e.jpg","RD","Canada","BA","NHL","CGY",81.1,183,0.8,78,80,80,80,80,74,81,78,80,82,81,78,81,82,74,80,78,49,73,77,69,69,79,57,78,"DEF",1677
"ef38ee4f-ab24-479b-b509-7ac0771352a6","ef38ee4f-ab24-479b-b509-7ac0771352a6.jpg","LD","Canada","BA","NHL","CGY",86.5,185,0.6,76,80,75,79,78,74,80,75,79,82,79,75,73,82,77,77,75,57,77,76,74,72,72,57,75,"DEF",669
"6a506966-fa00-4a79-bad3-f859b4173df2","6a506966-fa00-4a79-bad3-f859b4173df2.jpg","LD","Canada","BA","NHL","CGY",84.3,180,0.6,76,74,69,74,72,69,81,71,81,82,79,79,73,82,78,71,76,49,79,78,78,78,79,62,79,"DEF",780
"686360c9-2616-46e0-8f93-543a5a68dc62","686360c9-2616-46e0-8f93-543a5a68dc62.jpg","RD","Russia","BA","NHL","CGY",93.8,193,0.6,76,73,69,73,73,68,80,70,80,80,74,79,73,80,73,71,77,58,78,78,78,79,78,59,80,"DEF",373
"ccc1bca3-ade9-4169-9c8e-a145e74fe705","ccc1bca3-ade9-4169-9c8e-a145e74fe705.jpg","LD","Canada","BA","NHL","CGY",104.2,198,0.5,75,68,65,70,68,64,80,67,80,81,74,81,71,81,67,70,78,52,81,80,80,80,77,77,81,"DEF",892
"396cdb80-99cf-42f6-b4a2-a7e6e988b88c","396cdb80-99cf-42f6-b4a2-a7e6e988b88c.jpg","RD","Canada","BA","NHL","CGY",91.5,188,0.5,75,66,66,69,67,65,80,67,80,80,76,81,71,80,63,63,74,43,79,80,80,81,78,71,80,"DEF",185
"8ce9274c-4513-47de-9d80-ab460741ad24","8ce9274c-4513-47de-9d80-ab460741ad24.jpg","RD","Canada","BA","NHL","CAR",86.5,180,0.7,77,77,71,77,76,72,80,72,79,84,78,78,81,84,72,74,78,47,79,79,77,77,77,62,78,"DEF",1434
"2776ef70-4a4f-4607-82be-34ed59567c5b","2776ef70-4a4f-4607-82be-34ed59567c5b.jpg","RD","Canada","BA","NHL","CHI",84.7,188,0.7,77,78,73,77,76,71,79,72,79,80,78,78,75,81,76,75,79,48,82,81,77,74,78,62,78,"DEF",1506
"a3770c8f-d38f-470b-b816-5ffec9ca99ca","a3770c8f-d38f-470b-b816-5ffec9ca99ca.jpg","LD","Canada","BA","NHL","CHI",83.8,185,0.7,77,78,73,78,78,71,81,73,80,83,78,78,81,83,76,77,77,43,78,78,78,78,78,60,78,"DEF",896
"5a675c48-b812-4de7-97ac-5d277157214e","5a675c48-b812-4de7-97ac-5d277157214e.jpg","RD","Belarus","BA","NHL","CHI",94.2,188,0.6,76,78,78,77,77,72,79,74,79,83,78,77,73,83,72,75,73,47,72,76,72,72,77,67,77,"DEF",110
"6814d4a1-5287-49c5-903e-a9aa0d8b685d","6814d4a1-5287-49c5-903e-a9aa0d8b685d.jpg","RD","Canada","BA","NHL","CHI",103.3,203,0.5,75,66,67,69,69,61,84,61,84,78,77,85,73,79,77,69,77,47,82,84,82,82,82,72,81,"DEF",957
"cc53aead-cb7a-401c-b30c-dcb73a0d5733","cc53aead-cb7a-401c-b30c-dcb73a0d5733.jpg","RD","Canada","BA","NHL","COL",84.7,183,5,84,89,85,89,89,80,84,83,84,90,90,80,81,90,78,90,86,53,81,87,78,77,78,56,80,"DEF",243
"76ac44fe-1095-4a1d-b269-187befcb2cb6","76ac44fe-1095-4a1d-b269-187befcb2cb6.jpg","LD","Canada","BA","NHL","COL",86.5,185,4,83,85,78,85,85,78,84,78,83,86,84,81,81,87,86,85,86,51,85,88,80,80,81,62,81,"DEF",432
"29b15e40-c70b-4f0e-9396-8e62c0790e8e","29b15e40-c70b-4f0e-9396-8e62c0790e8e.jpg","LD","Canada","BA","NHL","COL",77,178,1,80,84,77,83,82,75,82,75,81,86,86,77,80,89,89,83,82,54,79,85,74,74,79,57,77,"DEF",1403
"5d302639-4fbd-43ae-96c7-147da05a6a98","5d302639-4fbd-43ae-96c7-147da05a6a98.jpg","RD","Canada","BA","NHL","COL",103.3,196,0.9,79,75,75,82,81,74,84,75,84,81,77,83,79,81,72,80,77,47,79,79,79,82,77,72,83,"DEF",197
"c1e3023a-8c06-4d66-8c04-76653b208185","c1e3023a-8c06-4d66-8c04-76653b208185.jpg","RD","Canada","BA","NHL","COL",98.8,191,0.8,78,73,72,76,76,71,81,70,81,81,77,83,77,82,64,76,81,49,84,84,83,83,79,77,83,"DEF",834
"45e640b5-9774-4773-9a5a-957ab043e9d1","45e640b5-9774-4773-9a5a-957ab043e9d1.jpg","LD","Canada","BA","NHL","COL",108.7,198,0.5,75,66,66,69,66,60,84,60,84,79,76,84,71,79,66,64,74,56,81,81,82,81,81,77,84,"DEF",873
"bac4a0aa-f3e5-4bf8-8e65-8f86b9f283c1","bac4a0aa-f3e5-4bf8-8e65-8f86b9f283c1.jpg","RD","Canada","BA","NHL","CBJ",92.4,188,1,80,75,74,82,80,75,83,75,82,84,82,82,78,84,77,80,82,50,83,83,82,82,80,67,82,"DEF",360
"92f2d8fa-3ac2-4c2d-aba0-721f62c8655e","92f2d8fa-3ac2-4c2d-aba0-721f62c8655e.jpg","RD","Canada","BA","NHL","CBJ",85.6,183,0.8,78,78,73,78,76,72,81,73,81,84,80,77,75,84,78,76,78,48,80,79,77,77,78,62,78,"DEF",377
"0a459607-e69e-43ce-9683-75e0fc503170","0a459607-e69e-43ce-9683-75e0fc503170.jpg","LD","Russia","BA","NHL","CBJ",96.5,185,0.8,78,77,72,79,79,72,80,73,80,83,79,79,78,83,75,79,79,47,80,80,77,77,82,67,79,"DEF",638
"a8ea54c8-40ef-46c7-8951-f1a59436f863","a8ea54c8-40ef-46c7-8951-f1a59436f863.jpg","LD","Canada","BA","NHL","CBJ",85.2,180,0.7,77,78,72,79,77,66,82,72,82,82,80,77,79,82,80,79,78,50,77,78,76,75,80,62,77,"DEF",425
"abc08729-b943-45be-b1f7-5603b2987e91","abc08729-b943-45be-b1f7-5603b2987e91.jpg","RD","Canada","BA","NHL","CBJ",100.6,196,0.6,76,69,67,72,71,66,82,67,82,79,75,83,75,79,64,68,75,49,85,82,81,81,79,72,84,"DEF",511
"67100d38-6729-4f18-b832-17b42a912ad3","67100d38-6729-4f18-b832-17b42a912ad3.jpg","LD","Canada","BA","NHL","CBJ",89.2,183,0.5,75,75,71,74,73,65,80,66,80,79,76,78,72,79,78,72,76,43,76,78,78,76,78,62,78,"DEF",672
"202c0108-a496-4d80-8550-635264285218","202c0108-a496-4d80-8550-635264285218.jpg","RD","Slovakia","BA","NHL","CBJ",99.7,191,0.5,75,68,67,72,70,69,80,70,80,79,76,80,73,80,68,67,72,48,80,78,77,78,76,67,80,"DEF",289
"8a821b9b-a3d1-43ba-949b-7c50b9a1eb54","8a821b9b-a3d1-43ba-949b-7c50b9a1eb54.jpg","LD","Finland","BA","NHL","DAL",89.2,188,3,82,84,78,85,84,78,85,78,83,85,83,79,82,90,78,83,85,48,83,85,76,77,83,57,79,"DEF",1131
"d1fb0238-f6b8-43dd-9cc6-ff3fe6bb917a","d1fb0238-f6b8-43dd-9cc6-ff3fe6bb917a.jpg","LD","Canada","BA","NHL","DAL",95.6,191,2,81,79,78,81,80,76,82,77,81,84,80,82,82,84,77,82,83,44,80,84,79,79,79,67,83,"DEF",1528
"d3273cc9-7255-47cd-ae64-d1c95afd9b54","d3273cc9-7255-47cd-ae64-d1c95afd9b54.jpg","LD","Finland","BA","NHL","DAL",98.3,191,0.9,79,73,71,78,76,70,81,71,80,81,78,83,77,81,78,75,83,48,84,84,80,81,78,62,84,"DEF",517
"6455da43-1138-4503-9b4e-5646812a830a","6455da43-1138-4503-9b4e-5646812a830a.jpg","RD","Russia","BA","NHL","DAL",90.6,188,0.8,78,73,69,74,74,69,82,70,82,82,80,82,81,83,75,72,81,50,84,81,83,84,80,62,82,"DEF",628
"acc455ab-d911-4286-a8f7-61576ccf6d28","acc455ab-d911-4286-a8f7-61576ccf6d28.jpg","LD","Switzerland","BA","NHL","DAL",104.6,201,0.6,76,72,66,71,66,66,81,66,83,81,76,83,79,82,71,68,78,56,80,79,81,81,81,72,83,"DEF",946
"6deb30c9-cf16-4978-a4a0-d1e1a84f1c3c","6deb30c9-cf16-4978-a4a0-d1e1a84f1c3c.jpg","RD","Sweden","BA","NHL","DAL",86.1,185,0.6,76,79,72,75,75,71,79,72,79,83,79,75,73,83,72,73,75,55,77,76,75,75,77,60,76,"DEF",1202
"1675898a-21b6-4f1e-b343-308b682b93bf","1675898a-21b6-4f1e-b343-308b682b93bf.jpg","LD","Belarus","BA","NHL","DAL",88.3,188,0.5,75,73,66,72,69,65,80,67,80,81,78,79,73,81,73,67,74,43,77,79,73,73,78,62,79,"DEF",1619
"7c5e553c-c1bb-49fd-b3a4-7ecb40914f97","7c5e553c-c1bb-49fd-b3a4-7ecb40914f97.jpg","RD","Germany","BA","NHL","DET",92.9,191,2,81,78,74,82,79,74,87,75,85,83,80,85,79,83,76,79,83,44,86,86,82,84,79,67,84,"DEF",1141
"28a7673d-e667-47e1-b025-82f6606ba755","28a7673d-e667-47e1-b025-82f6606ba755.jpg","LD","Sweden","BA","NHL","DET",94.7,198,0.9,79,74,77,77,78,76,82,78,81,82,81,81,79,83,76,80,83,46,74,84,73,72,81,64,81,"DEF",1465
"441b19cc-a275-4204-88b5-57a4fb42ec0f","441b19cc-a275-4204-88b5-57a4fb42ec0f.jpg","LD","Sweden","BA","NHL","DET",85.6,185,0.7,77,77,75,80,80,74,83,75,81,82,78,77,76,83,77,77,75,47,77,78,74,76,81,62,77,"DEF",512
"bf1670b4-d033-4306-8d5f-3298a992d710","bf1670b4-d033-4306-8d5f-3298a992d710.jpg","LD","Canada","BA","NHL","DET",101.5,191,0.6,76,69,71,70,70,68,82,68,82,80,74,82,77,80,61,68,77,49,82,81,82,82,79,77,84,"DEF",118
"eed7c5c8-6516-4411-b9bb-9f6ca1e3e305","eed7c5c8-6516-4411-b9bb-9f6ca1e3e305.jpg","RD","Canada","BA","NHL","DET",89.7,185,0.6,76,72,69,74,74,69,79,69,79,81,77,79,73,81,72,73,78,47,79,77,77,77,77,67,77,"DEF",656
"72d3a041-6775-4236-befe-8f03e38ef22b","72d3a041-6775-4236-befe-8f03e38ef22b.jpg","LD","Sweden","BA","NHL","DET",76.1,183,0.5,75,75,69,72,71,68,77,69,79,82,79,77,71,80,77,69,76,54,79,79,76,76,79,57,77,"DEF",35
"a22a2574-5f92-4976-a4dd-2934fed8677b","a22a2574-5f92-4976-a4dd-2934fed8677b.jpg","LD","Sweden","BA","NHL","DET",95.6,188,0.5,75,70,68,72,70,68,80,68,80,80,77,80,72,80,73,68,75,48,78,76,78,78,78,72,80,"DEF",1639
"cf7a0b6a-584b-431c-bb23-084e8bca33c3","cf7a0b6a-584b-431c-bb23-084e8bca33c3.jpg","RD","Canada","BA","NHL","DET",87,183,0.5,75,77,73,74,74,70,80,71,79,81,80,76,73,82,78,70,74,48,78,75,76,75,78,60,76,"DEF",626
"6ef699b6-fe8c-4aaf-89b6-92f4fb875052","6ef699b6-fe8c-4aaf-89b6-92f4fb875052.jpg","RD","Canada","BA","NHL","EDM",87,191,5,84,82,81,89,87,85,91,83,89,84,85,84,83,84,82,90,82,52,84,87,81,81,82,62,84,"DEF",525
"b458c605-b7f1-4634-a9a8-09c30a890939","b458c605-b7f1-4634-a9a8-09c30a890939.jpg","LD","Sweden","BA","NHL","EDM",101.9,196,3,82,73,75,79,78,82,85,74,84,82,80,87,82,82,87,79,89,52,87,89,82,87,82,72,86,"DEF",1067
"4a2b20b0-ccfe-40bc-b2f9-2ea6db611fab","4a2b20b0-ccfe-40bc-b2f9-2ea6db611fab.jpg","LD","Canada","BA","NHL","EDM",97.4,193,2,81,77,76,81,80,74,82,77,82,84,81,84,81,84,69,78,80,49,84,84,82,84,79,72,84,"DEF",383
"c1e0ee36-b67a-44be-8268-8a2383262e79","c1e0ee36-b67a-44be-8268-8a2383262e79.jpg","LD","Canada","BA","NHL","EDM",98.8,185,2,81,77,71,78,76,73,87,73,84,82,80,83,82,83,75,82,84,55,83,87,82,82,80,62,83,"DEF",679
"79a99054-8960-4bb3-9861-5ecf7c696eaa","79a99054-8960-4bb3-9861-5ecf7c696eaa.jpg","LD","Canada","BA","NHL","EDM",87,188,0.9,79,78,72,78,77,72,82,72,82,84,82,82,79,84,75,76,80,50,82,82,80,82,80,62,82,"DEF",206
"28d81849-60a2-4104-9a02-888b0900a2b8","28d81849-60a2-4104-9a02-888b0900a2b8.jpg","RD","Canada","BA","NHL","EDM",83.4,178,0.7,77,77,71,75,74,68,79,70,79,83,81,79,81,83,79,72,78,49,81,80,79,78,74,57,78,"DEF",1568
"3b76f374-1d50-4064-a0f6-0f73d68cf518","3b76f374-1d50-4064-a0f6-0f73d68cf518.jpg","RD","Canada","BA","NHL","EDM",99.7,196,0.5,75,70,68,71,69,67,81,67,80,78,75,81,73,78,68,67,73,48,80,78,81,81,78,67,81,"DEF",829
"655b685c-5e34-4ca3-90ff-3d063437034c","655b685c-5e34-4ca3-90ff-3d063437034c.jpg","LD","Sweden","BA","NHL","FLA",90.1,185,2,81,82,76,82,82,75,87,76,83,85,83,79,81,84,84,82,83,49,82,83,78,78,79,57,79,"DEF",593
"d0b15833-0c15-45e3-b760-7e2779dbdc69","d0b15833-0c15-45e3-b760-7e2779dbdc69.jpg","RD","Canada","BA","NHL","FLA",99.7,193,1,80,77,74,81,81,75,84,76,84,83,79,81,78,83,73,79,81,48,83,85,80,80,78,67,81,"DEF",2
"9a79c048-4485-45c9-a4ce-925cc6080721","9a79c048-4485-45c9-a4ce-925cc6080721.jpg","LD","Finland","BA","NHL","FLA",92.4,198,0.8,78,71,69,74,74,68,81,69,81,83,77,82,81,84,74,75,81,49,82,81,82,82,79,62,82,"DEF",1196
"3fd8aaa8-f394-4544-bf63-e52790ff6227","3fd8aaa8-f394-4544-bf63-e52790ff6227.jpg","LD","Latvia","BA","NHL","FLA",88.8,183,0.7,77,74,75,75,75,73,82,75,82,81,78,79,77,81,66,77,81,51,74,77,76,76,76,57,79,"DEF",1596
"427c59e9-66ed-43ae-8b21-d2feaf4cae97","427c59e9-66ed-43ae-8b21-d2feaf4cae97.jpg","LD","Russia","BA","NHL","FLA",96,185,0.7,77,71,69,76,76,68,82,71,81,80,78,80,81,80,79,76,81,49,82,82,79,79,74,67,80,"DEF",439
"0f5e5345-8fa7-4e77-85e8-3faeda774c34","0f5e5345-8fa7-4e77-85e8-3faeda774c34.jpg","RD","Canada","BA","NHL","LAK",95.1,185,3,82,82,78,83,83,83,87,79,85,86,84,83,80,85,75,82,84,50,83,85,80,80,80,67,83,"DEF",463
"51d4ef23-7aa7-4097-b977-660c276ecdbd","51d4ef23-7aa7-4097-b977-660c276ecdbd.jpg","RD","Canada","BA","NHL","LAK",90.6,188,0.9,79,82,79,84,84,77,83,78,82,81,79,78,79,81,79,82,79,49,78,81,74,74,81,59,79,"DEF",183
"d11978f4-33eb-4abd-bbe0-e14c499f8eca","d11978f4-33eb-4abd-bbe0-e14c499f8eca.jpg","LD","Canada","BA","NHL","LAK",100.1,196,0.8,78,69,69,76,74,69,81,70,81,81,77,83,75,81,69,74,79,49,78,81,80,81,77,72,84,"DEF",777
"171f2005-ef84-4c2d-8a53-45af1b0485b3","171f2005-ef84-4c2d-8a53-45af1b0485b3.jpg","RD","Canada","BA","NHL","LAK",95.1,191,0.7,77,73,70,75,73,68,82,70,81,81,77,79,75,81,78,71,78,48,80,80,77,78,78,62,81,"DEF",306
"0b13075e-9581-4329-a311-26613017bb1c","0b13075e-9581-4329-a311-26613017bb1c.jpg","LD","Sweden","BA","NHL","LAK",95.1,191,0.6,76,71,68,74,71,62,83,65,83,79,77,83,73,80,81,70,75,51,81,81,81,81,81,67,83,"DEF",661
